LON	LAT	TIPO	name	alt_name
-16.8231590904101	28.3414904073789	CAPTA-GALERÍA NACIENTE	Galería las Moradas Altas 1	
-16.8085865992538	28.3483173514466	CAPTA-GALERÍA NACIENTE	Galería el Salto 2	
-16.7306750978119	28.3466211597352	CAPTA-GALERÍA NACIENTE	Galería Tigaiga	
-16.491902378066	28.3566085537584	CAPTA-GALERÍA NACIENTE	Galería Aguamansa	
-16.7491419036801	28.2014594541914	CAPTA-GALERÍA NACIENTE	Galería Canalizo 3	
-16.5086627562779	28.1994850181388	CAPTA-GALERÍA NACIENTE	Galería Chapas de la Jeringa	
-16.6143556754002	28.331306740406	CAPTA-GALERÍA NACIENTE	Galería Fuente de Pedro 3	
-16.4725145832781	28.3401227272952	CAPTA-GALERÍA NACIENTE	Galería Cazme 2	
-16.476717240815	28.2144816614941	CAPTA-GALERÍA NACIENTE	Galería Azafoña	Galería Barranco del Arco 1
-16.7077250757715	28.1587447636248	CAPTA-GALERÍA NACIENTE	Galería las Madres de Paulo	
-16.6335412884027	28.1413378861831	CAPTA-GALERÍA NACIENTE	Galería Fuente Vega	
-16.6142999121188	28.3309915295927	CAPTA-GALERÍA NACIENTE	Galería Fuente de Pedro 1	
-16.6938468705196	28.1866234625071	CAPTA-GALERÍA NACIENTE	Galería el Saucito 1	
-16.6466910955214	28.1663061071543	CAPTA-GALERÍA NACIENTE	Galería la Magdalena	
-16.6711367276949	28.1718220029613	CAPTA-GALERÍA NACIENTE	Galería Arañaga 3	
-16.6644357422248	28.1685553755267	CAPTA-GALERÍA NACIENTE	Galería Cuervo (Oeste)	
-16.7217366474419	28.3521580880979	CAPTA-GALERÍA NACIENTE	Galería el Sabuguero	Galería el Castañero
-16.7012885897181	28.2185150987881	CAPTA-GALERÍA NACIENTE	Galería Fuente de Chavao 2	
-16.6713542893686	28.1714042005465	CAPTA-GALERÍA NACIENTE	Galería Arañaga 4	
-16.8216744081737	28.3411582995837	CAPTA-GALERÍA NACIENTE	Galería las Moradas Bajas 1	
-16.7139465342908	28.1715003447161	CAPTA-GALERÍA NACIENTE	Galería Tejerea Baja 2	
-16.6552718067888	28.161392334906	CAPTA-GALERÍA NACIENTE	Galería la Coruja Alta	
-16.6615196473832	28.1610820249076	CAPTA-GALERÍA NACIENTE	Galería la Vica 2	
-16.6552825438016	28.1614283050516	CAPTA-GALERÍA NACIENTE	Galería la Coruja Baja	
-16.6264646613327	28.21198882867	CAPTA-GALERÍA NACIENTE	Galería los Riachuelos	Galería Virgen de la Candelaria II
-16.8073939058911	28.3471600002281	CAPTA-GALERÍA NACIENTE	Galería el Salto 1	
-16.5054802250456	28.2340598053634	CAPTA-GALERÍA NACIENTE	Galería el Sauce Viejo	
-16.7937834043984	28.3312131225046	CAPTA-GALERÍA NACIENTE	Galería la Flora	Galería el Guirre
-16.7992726429205	28.3343625351003	CAPTA-GALERÍA NACIENTE	Galería los Cuervos	
-16.4506566737976	28.3493370754641	CAPTA-GALERÍA NACIENTE	Galería la Madera	
-16.4514375511651	28.3497439269353	CAPTA-GALERÍA NACIENTE	Galería la Madre de Abajo	
-16.4905076358618	28.2272924264053	CAPTA-GALERÍA NACIENTE	Galería Charcos del Obispo 1	Galería los Limoneros
-16.450539910731	28.3497534784565	CAPTA-GALERÍA NACIENTE	Galería los Canarios	
-16.8214220816458	28.3413150834781	CAPTA-GALERÍA NACIENTE	Galería las Moradas Bajas 2	
-16.7217906325821	28.217392146532	CAPTA-GALERÍA NACIENTE	Galería Salto del Junco 2	
-16.4526979853335	28.3494055967042	CAPTA-GALERÍA NACIENTE	Galería la Troja	
-16.713864788957	28.1714833184056	CAPTA-GALERÍA NACIENTE	Galería Tejera Baja 1	Galería Joe
-16.7122698165	28.1730104203304	CAPTA-GALERÍA NACIENTE	Galería Tejerea Alta	
-16.7284174846367	28.3457924605876	CAPTA-GALERÍA NACIENTE	Galería Fuente de la Vega	
-16.4530627405212	28.3499702999864	CAPTA-GALERÍA NACIENTE	Galería la Madre de Arriba	
-16.5076646513802	28.2364906024338	CAPTA-GALERÍA NACIENTE	Galería Miranda	Galería Siete Fuentes
-16.6711889023418	28.1719025904624	CAPTA-GALERÍA NACIENTE	Galería Arañaga 1	
-16.8358840548239	28.3441803894421	CAPTA-GALERÍA NACIENTE	Galería Virgen de la Consolación	
-16.841079464736	28.3366923923756	CAPTA-GALERÍA NACIENTE	Galería las Huertitas	Galería la Cueva
-16.7218657026573	28.2176258447007	CAPTA-GALERÍA NACIENTE	Galería Salto del Junco 1	
-16.3120233825072	28.5686865050916	CAPTA-GALERÍA POZO	Galería la Fajana 1	
-16.3368989521692	28.5559257345077	CAPTA-GALERÍA POZO	Galería el Lobo	Galería el Castillo
-16.425611002263	28.4986704214407	CAPTA-GALERÍA POZO	Galería el Moreno	
-16.4919061534935	28.4384840845394	CAPTA-GALERÍA POZO	Galería el Moralillo 2	
-16.4241465479858	28.5029727010641	CAPTA-GALERÍA POZO	Galería los Guanches	
-16.5031144327715	28.4245705192607	CAPTA-GALERÍA POZO	Galería el Ancón	Galería Cueva del Agua
-16.5148826803056	28.4186460144011	CAPTA-GALERÍA POZO	Galería San Diego 1	
-16.3141872482005	28.5618244241439	CAPTA-GALERÍA POZO	Galería Brisas de Anaga	
-16.3187424845849	28.4044774717756	CAPTA-GALERÍA POZO	Galería Radazul	
-16.5465012325472	28.3928762677244	CAPTA-GALERÍA POZO	Galería Dóniz	
-16.4209942136737	28.5071301757237	CAPTA-GALERÍA POZO	Galería el Prix	
-16.5335501874024	28.2351016171175	CAPTA-GALERÍA SOCAVÓN	Galería la Zarcita II	
-16.8220909939728	28.2453047973184	CAPTA-GALERÍA SOCAVÓN	Galería Chigora	
-16.2617044067251	28.5009588233488	CAPTA-GALERÍA SOCAVÓN	Galería Tahodio	
-16.5812176955504	28.3630565427404	CAPTA-GALERÍA SOCAVÓN	Galería las Felichianas	
-16.226217608729	28.5192172951023	CAPTA-GALERÍA SOCAVÓN	Galería la Paz	
-16.6196634940279	28.2055444444421	CAPTA-GALERÍA SOCAVÓN	Galería Ucanca 3	Galería Valle de Ucanca (Norte)
-16.471266079195	28.4026896112244	CAPTA-GALERÍA SOCAVÓN	Galería Salto de la Fortuna 2	Galería Lomo de Blás
-16.576378157012	28.35661464106	CAPTA-GALERÍA SOCAVÓN	Galería la Centinela	
-16.4295244325666	28.3536035717327	CAPTA-GALERÍA SOCAVÓN	Galería Drago de Cartas	
-16.2662016704622	28.4994007248497	CAPTA-GALERÍA SOCAVÓN	Galería Hoya Paso del Mulato	
-16.588741113757	28.3681132575198	CAPTA-GALERÍA SOCAVÓN	Galería Hespérides	
-16.5756923969783	28.3758005417729	CAPTA-GALERÍA SOCAVÓN	Galería el Mocán	
-16.5781462834986	28.3588955435864	CAPTA-GALERÍA SOCAVÓN	Galería el Lomo de la Viuda	
-16.5870820296911	28.3697570677947	CAPTA-GALERÍA SOCAVÓN	Galería la Romera	Galería la Hermandad; Galería la República
-16.5841306822602	28.3840056130195	CAPTA-GALERÍA SOCAVÓN	Galería la Cascabela	
-16.4950267195508	28.2276402064829	CAPTA-GALERÍA SOCAVÓN	Galería Risco de los Perros	
-16.5863162655737	28.3800092356096	CAPTA-GALERÍA SOCAVÓN	Galería el Peral 1	
-16.646323140875	28.357204847197	CAPTA-GALERÍA SOCAVÓN	Galería Fuente Grande	
-16.5738078902988	28.3621946745183	CAPTA-GALERÍA SOCAVÓN	Galería las Hijas	
-16.5869088301154	28.3615464233504	CAPTA-GALERÍA SOCAVÓN	Galería el Nogal	
-16.6327835164674	28.3064134815261	CAPTA-GALERÍA SOCAVÓN	Galería Hoya del Brunco	
-16.7019918559302	28.372305280496	CAPTA-GALERÍA SOCAVÓN	Galería Hoya Garcés	
-16.6488990159851	28.375340537034	CAPTA-GALERÍA SOCAVÓN	Galería el Rosario 2	
-16.6316795775419	28.1635977978617	CAPTA-GALERÍA SOCAVÓN	Galería el Ramonal 3	
-16.5863974993572	28.3820388889732	CAPTA-GALERÍA SOCAVÓN	Galería Santa Catalina 1	
-16.5711495648623	28.3576587159668	CAPTA-GALERÍA SOCAVÓN	Galería el Espigón 2	
-16.4615188655605	28.3885889618906	CAPTA-GALERÍA SOCAVÓN	Galería Risco Atravesado 3	
-16.6494406317227	28.3707764889234	CAPTA-GALERÍA SOCAVÓN	Galería Santa Mónica	
-16.447135040475	28.1998607578981	CAPTA-GALERÍA SOCAVÓN	Galería Abote	
-16.5896098077786	28.3921544293096	CAPTA-GALERÍA SOCAVÓN	Galería Salto de los Beltranes	
-16.719497061175	28.3087418697522	CAPTA-GALERÍA SOCAVÓN	Galería Hoya Negra	
-16.5035701940155	28.4243127853041	CAPTA-GALERÍA SOCAVÓN	Galería Playa del Ancón	Galería Santa Ana
-16.4941033142289	28.4008164838998	CAPTA-GALERÍA SOCAVÓN	Galería el Brezo 1	
-16.5455342731172	28.3874271345424	CAPTA-GALERÍA SOCAVÓN	Galería Salto de la Suerte	Galería Dóniz II
-16.461922047167	28.458060012318	CAPTA-GALERÍA SOCAVÓN	Galería el Caletón 2	
-16.4537611251977	28.4624434197499	CAPTA-GALERÍA SOCAVÓN	Galería Juana Vázquez	
-16.6826209649585	28.155310160349	CAPTA-GALERÍA SOCAVÓN	Galería la Cueva de los Gases	
-16.5959790441804	28.394940833812	CAPTA-GALERÍA SOCAVÓN	Galería la Choza Alta	
-16.4933460651835	28.251837286579	CAPTA-GALERÍA SOCAVÓN	Galería Santa Marta	
-16.4699780030031	28.4483524738246	CAPTA-GALERÍA SOCAVÓN	Galería la Negra	
-16.4988368852681	28.3527509696992	CAPTA-GALERÍA SOCAVÓN	Galería Risco Rajado	
-16.4575806473985	28.34238601913	CAPTA-GALERÍA SOCAVÓN	Galería la Cuenca del Valle	
-16.4869679395114	28.3429532491391	CAPTA-GALERÍA SOCAVÓN	Galería Lomo del Agua	
-16.4562763800096	28.3342682123952	CAPTA-GALERÍA SOCAVÓN	Galería el Valle 1	
-16.4625780221524	28.4582334622586	CAPTA-GALERÍA SOCAVÓN	Galería el Caletón 1	
-16.5149850048342	28.4186629258188	CAPTA-GALERÍA SOCAVÓN	Galería Salto del Pino 1	Galería San Diego 2
-16.6387402202167	28.1704988485049	CAPTA-GALERÍA SOCAVÓN	Galería el Subsuelo	
-16.4570844690879	28.3075087185671	CAPTA-GALERÍA SOCAVÓN	Galería el Aculadero	
-16.4521246102495	28.3199984081384	CAPTA-GALERÍA SOCAVÓN	Galería el Frontón	
-16.5030422161579	28.4245171664931	CAPTA-GALERÍA SOCAVÓN	Galería el Ancón 2	
-16.7457433690785	28.3591897458452	CAPTA-GALERÍA SOCAVÓN	Galería Hoya Honda	
-16.77077930572	28.3628917298898	CAPTA-GALERÍA SOCAVÓN	Galería el Brezo 2	
-16.4859838331587	28.4187298502998	CAPTA-GALERÍA SOCAVÓN	Galería la Malagueña	
-16.4836267293542	28.4217338316751	CAPTA-GALERÍA SOCAVÓN	Galería el Farrobillo	
-16.4706635366804	28.4218744873255	CAPTA-GALERÍA SOCAVÓN	Galería Ñamera	
-16.6845362798442	28.0720132753906	CAPTA-GALERÍA SOCAVÓN	Galería Aguas del Ruido	
-16.4481422230445	28.3166381988767	CAPTA-GALERÍA SOCAVÓN	Galería Coto	
-16.4293950035263	28.3073502309194	CAPTA-GALERÍA SOCAVÓN	Galería la Canal 2	
-16.4807893578433	28.427649073702	CAPTA-GALERÍA SOCAVÓN	Galería Barranco Hondo 2	
-16.4977589518867	28.4132670165512	CAPTA-GALERÍA SOCAVÓN	Galería la Majuela	Galería el Majuelo
-16.5848393519221	28.3492966076022	CAPTA-GALERÍA SOCAVÓN	Galería los Fregeles	
-16.4711519494736	28.3907325431377	CAPTA-GALERÍA SOCAVÓN	Galería la Caldereta 2	
-16.4873948219905	28.4115846345419	CAPTA-GALERÍA SOCAVÓN	Galería Río de la Zarza	
-16.4737584806462	28.3954515901607	CAPTA-GALERÍA SOCAVÓN	Galería Paso Blanco	
-16.4829283351211	28.4060468179213	CAPTA-GALERÍA SOCAVÓN	Galería la Hoya	
-16.904055818041	28.3541105216291	CAPTA-GALERÍA SOCAVÓN	Galería el Draguillo	
-16.8726009670806	28.3567390877128	CAPTA-GALERÍA SOCAVÓN	Galería el Aderno 2	
-16.8237781335413	28.3568234544095	CAPTA-GALERÍA SOCAVÓN	Galería los Pasos 2	
-16.8333019484527	28.3607205334389	CAPTA-GALERÍA SOCAVÓN	Galería Ravelo	
-16.8446424555136	28.3598997443609	CAPTA-GALERÍA SOCAVÓN	Galería Gitana	Galería la Risco de Jáime
-16.4357201990906	28.2984209747203	CAPTA-GALERÍA SOCAVÓN	Galería San Bartolomé	
-16.4078088860347	28.2897584504485	CAPTA-GALERÍA SOCAVÓN	Galería Hoya de Caracas	
-16.7881764406386	28.3630255867599	CAPTA-GALERÍA SOCAVÓN	Galería los Pichones	
-16.5423700028074	28.3859738715409	CAPTA-GALERÍA SOCAVÓN	Galería Candia	
-16.5783727740013	28.3466190049253	CAPTA-GALERÍA SOCAVÓN	Galería el Tomillo	
-16.5771521812159	28.3537628335427	CAPTA-GALERÍA SOCAVÓN	Galería el Lomo Merino	Galería Sacha
-16.6498932392208	28.3953994887361	CAPTA-GALERÍA SOCAVÓN	Galería la Caldereta 1	
-16.601904014932	28.3518497929757	CAPTA-GALERÍA SOCAVÓN	Galería Pasada de las Vacas 2	
-16.6389131490487	28.3901803728531	CAPTA-GALERÍA SOCAVÓN	Galería el Mazapé	
-16.5117526669009	28.4009556571494	CAPTA-GALERÍA SOCAVÓN	Galería los Barros	
-16.5082154897995	28.3919066472362	CAPTA-GALERÍA SOCAVÓN	Galería Cueva de las Palomas 1	
-16.4907247460379	28.3964312117792	CAPTA-GALERÍA SOCAVÓN	Galería Salto de la Esperanza	
-16.4989713534868	28.3877217648578	CAPTA-GALERÍA SOCAVÓN	Galería la Lajita	
-16.512931807186	28.4106715433675	CAPTA-GALERÍA SOCAVÓN	Galería García	
-16.4622822543372	28.2744566966319	CAPTA-GALERÍA SOCAVÓN	Galería Herques y Amorín 2	
-16.6005853788809	28.1339471725106	CAPTA-GALERÍA SOCAVÓN	Galería la Cumbrita	Galería la Rica
-16.4724230095763	28.2683098469385	CAPTA-GALERÍA SOCAVÓN	Galería Chamizo	
-16.6307363739923	28.3920293034239	CAPTA-GALERÍA SOCAVÓN	Galería los Pasitos	
-16.8076185663931	28.375466372418	CAPTA-GALERÍA SOCAVÓN	Galería Sibora	
-16.4100085045273	28.4338880026933	CAPTA-GALERÍA SOCAVÓN	Galería Dieciocho de Mayo 2	
-16.3256002638201	28.5491322389908	CAPTA-GALERÍA SOCAVÓN	Galería las Crucitas	
-16.6069845154368	28.2045026571986	CAPTA-GALERÍA SOCAVÓN	Galería Majada Vieja 2	
-16.3553707694637	28.4472590370213	CAPTA-GALERÍA SOCAVÓN	Galería Salto del Pino 2	
-16.3602524307034	28.4449088679865	CAPTA-GALERÍA SOCAVÓN	Galería Garabato	
-16.4853117077467	28.1920238146265	CAPTA-GALERÍA SOCAVÓN	Galería el Hediondo	
-16.8247525547468	28.3207311906982	CAPTA-GALERÍA SOCAVÓN	Galería el Sabugo	
-16.490364348782	28.1729253879634	CAPTA-GALERÍA SOCAVÓN	Galería Polegre	
-16.4689736509849	28.3770829410392	CAPTA-GALERÍA SOCAVÓN	Galería la Tabona	
-16.5010833032387	28.1754256382482	CAPTA-GALERÍA SOCAVÓN	Galería las Voladeras	
-16.8159658058446	28.2807440469428	CAPTA-GALERÍA SOCAVÓN	Galería la Viña	
-16.8554661263684	28.3217337631267	CAPTA-GALERÍA SOCAVÓN	Galería la Mina	
-16.4936810949572	28.184396566503	CAPTA-GALERÍA SOCAVÓN	Galería la Zarcita	
-16.8497220602339	28.3168754853457	CAPTA-GALERÍA SOCAVÓN	Galería Sagrero	
-16.3122956455232	28.5263372664423	CAPTA-GALERÍA SOCAVÓN	Galería el Cubo 2	
-16.3829486942472	28.4250230372921	CAPTA-GALERÍA SOCAVÓN	Galería las Pasadillas	
-16.376076934699	28.4344248303613	CAPTA-GALERÍA SOCAVÓN	Galería Samarines	
-16.8459164680892	28.3250308260951	CAPTA-GALERÍA SOCAVÓN	Galería Bermúdez	
-16.5071193649174	28.1925886477564	CAPTA-GALERÍA SOCAVÓN	Galería Salto de los Olivos	
-16.4434603392522	28.4559647935648	CAPTA-GALERÍA SOCAVÓN	Galería Cordobés 2	Galería de Abajo
-16.8208922922689	28.2599223028004	CAPTA-GALERÍA SOCAVÓN	Galería la Maleza	
-16.8254481003716	28.2605112665215	CAPTA-GALERÍA SOCAVÓN	Galería las Mentiras	
-16.4115902857835	28.4784109137574	CAPTA-GALERÍA SOCAVÓN	Galería Santa Catalina 2	
-16.4477028743713	28.4742767624727	CAPTA-GALERÍA SOCAVÓN	Galería los Arquillos	
-16.7967841522032	28.2809887496473	CAPTA-GALERÍA SOCAVÓN	Galería el Horizonte	
-16.4365013914697	28.4511017066376	CAPTA-GALERÍA SOCAVÓN	Galería Barranco Cabrera	
-16.4216530292195	28.4441909617794	CAPTA-GALERÍA SOCAVÓN	Galería las Baboseras	
-16.813083529588	28.3073682377517	CAPTA-GALERÍA SOCAVÓN	Galería Vargas	
-16.8367169288825	28.2870182033262	CAPTA-GALERÍA SOCAVÓN	Galería Natero 2	
-16.7088172979907	28.383085465325	CAPTA-GALERÍA SOCAVÓN	Galería la Cueva del Rey	
-16.4363687609426	28.4677273992215	CAPTA-GALERÍA SOCAVÓN	Galería Salto de los Hinojos	
-16.5911523758428	28.1563130734085	CAPTA-GALERÍA SOCAVÓN	Galería Barranco de Silvestre	
-16.3060328110307	28.5165149033273	CAPTA-GALERÍA SOCAVÓN	Galería la Fortuna	
-16.3146679117178	28.5165669942784	CAPTA-GALERÍA SOCAVÓN	Galería Nueva Escudero	
-16.6738853475916	28.3374480456741	CAPTA-GALERÍA SOCAVÓN	Galería Charco de Andrés	
-16.4045102948126	28.4644049451399	CAPTA-GALERÍA SOCAVÓN	Galería Salto de la Suerte	
-16.370276671147	28.4494111863362	CAPTA-GALERÍA SOCAVÓN	Galería Grano de Oro	
-16.3051384099185	28.5301788122804	CAPTA-GALERÍA SOCAVÓN	Galería las Lajas 2	
-16.8023096543449	28.2809971569019	CAPTA-GALERÍA SOCAVÓN	Galería la Encarnación del Valle	
-16.4251275087985	28.3604997887116	CAPTA-GALERÍA SOCAVÓN	Galería Ajafoña	
-16.7711495375662	28.2029270979176	CAPTA-GALERÍA SOCAVÓN	Galería Piedra de los Molinos	
-16.8416931338431	28.330285894432	CAPTA-GALERÍA SOCAVÓN	Galería las Arugas	
-16.8607054857758	28.3274469410748	CAPTA-GALERÍA SOCAVÓN	Galería Baracán	
-16.3396789041685	28.4086053362101	CAPTA-GALERÍA SOCAVÓN	Galería los Juncos	
-16.7455868594267	28.2052320578544	CAPTA-GALERÍA SOCAVÓN	Galería Fuentes de Adara 2	
-16.3394932433684	28.4076414447831	CAPTA-GALERÍA SOCAVÓN	Galería los Juncos 2	
-16.3630403939416	28.4050882903442	CAPTA-GALERÍA SOCAVÓN	Galería Medio Mundo 2	
-16.4070185354054	28.3992619933535	CAPTA-GALERÍA SOCAVÓN	Galería Chaboco del Gato	Galería Catorce de Abril
-16.9050628346303	28.3385208883723	CAPTA-GALERÍA SOCAVÓN	Galería Roque Chinaco	
-16.3870056934496	28.3908480731443	CAPTA-GALERÍA SOCAVÓN	Galería Ajeja	
-16.4639750869683	28.2133009261798	CAPTA-GALERÍA SOCAVÓN	Galería Azanada	Galería Saña
-16.4253350428472	28.3683947334024	CAPTA-GALERÍA SOCAVÓN	Galería Chivichezo	Galería la Chabuquera
-16.399944286639	28.3626740864545	CAPTA-GALERÍA SOCAVÓN	Galería el Rincón Viejo	
-16.4134232672173	28.3781036295924	CAPTA-GALERÍA SOCAVÓN	Galería Risco Blanco	
-16.4732160715347	28.218472518574	CAPTA-GALERÍA SOCAVÓN	Galería Tenteburro	
-16.4366698918235	28.3728244558704	CAPTA-GALERÍA SOCAVÓN	Galería los Aguiluchos	Galería Conchita
-16.411020139766	28.3700147953407	CAPTA-GALERÍA SOCAVÓN	Galería Achacay 3	
-16.7223526045697	28.201618832594	CAPTA-GALERÍA SOCAVÓN	Galería los Tilos	Galería el Frailito; Galería las Ovejas
-16.6711573731338	28.1718398008186	CAPTA-GALERÍA SOCAVÓN	Galería Arañaga 5	
-16.754410711149	28.1947317794538	CAPTA-GALERÍA SOCAVÓN	Galería Pepe Aguilar	Galería Guaria; Galería el Drago
-16.3520298323061	28.4976534101677	CAPTA-GALERÍA SOCAVÓN	Galería Finca Olivera	
-16.3687319064881	28.4380909656017	CAPTA-GALERÍA SOCAVÓN	Galería Nuestra Señora de la Esperanza 2	
-16.8184254224697	28.3120891077254	CAPTA-GALERÍA SOCAVÓN	Galería Alto de Vargas	
-16.8076815507759	28.3442683928862	CAPTA-GALERÍA SOCAVÓN	Galería las Nuncias	
-16.3501738403184	28.4256047588712	CAPTA-GALERÍA SOCAVÓN	Galería Aguas Vistas del Pino	
-16.5028557950176	28.1812726573881	CAPTA-GALERÍA SOCAVÓN	Galería las Goteras	Galería el Saltadero de la Fuente
-16.656452862948	28.1964039134706	CAPTA-GALERÍA SOCAVÓN	Galería Hoya Fria	Galería Saltaderitos
-16.580961213961	28.1848603253685	CAPTA-GALERÍA SOCAVÓN	Galería Barranco de Juan Dana	
-16.5354786774279	28.1797102561314	CAPTA-GALERÍA SOCAVÓN	Galería el Pilar Viejo	
-16.848225863802	28.3223464225023	CAPTA-GALERÍA SOCAVÓN	Galería Tierras Viejas	
-16.6826789337751	28.178539552466	CAPTA-GALERÍA SOCAVÓN	Galería la Laja de la Perra	
-16.3316803382548	28.549000529965	CAPTA-GALERÍA SOCAVÓN	Galería los Pinoso Salto de Montiel	Galería Salto de la
-16.6867044676995	28.1689597308922	CAPTA-GALERÍA SOCAVÓN	Galería Padilla	
-16.3435207847061	28.5396600884799	CAPTA-GALERÍA SOCAVÓN	Galería Porlier	
-16.7577825649482	28.1953653565589	CAPTA-GALERÍA SOCAVÓN	Galería los Locos	Galería el Milagro
-16.8389747559209	28.3329305889537	CAPTA-GALERÍA SOCAVÓN	Galería los Arrandianes	
-16.8413679335238	28.3380421390162	CAPTA-GALERÍA SOCAVÓN	Galería Valle del Palmar	Galería Hoya de Melo
-16.3943941571248	28.3978123880987	CAPTA-GALERÍA SOCAVÓN	Galería Salto de Cuevas Negras	
-16.7337059065602	28.2063397628997	CAPTA-GALERÍA SOCAVÓN	Galería Saltadero de Aguiar	
-16.433516003485	28.3545454193646	CAPTA-GALERÍA SOCAVÓN	Galería Tinerfe	
-16.3938123061427	28.4858144768773	CAPTA-GALERÍA SOCAVÓN	Galería Barbais	Galería Alvaro Báez
-16.4700705278206	28.241737591818	CAPTA-GALERÍA SOCAVÓN	Galería Cuevas de la Viuda	
-16.397284387821	28.4857337078313	CAPTA-GALERÍA SOCAVÓN	Galería Candelaria	
-16.5959885740657	28.3717287852622	CAPTA-GALERÍA SOCAVÓN	Galería el Porvenir	Galería Serrano; Galería el Roquito
-16.5341282564708	28.3593077421023	CAPTA-GALERÍA SOCAVÓN	Galería la Furnia 1	
-16.2676100464265	28.5283230528568	CAPTA-GALERÍA SOCAVÓN	Galería Salto del Río 1	
-16.559505013449	28.3643896706622	CAPTA-GALERÍA SOCAVÓN	Galería Charco de la Fortuna	
-16.4825722242861	28.228227071608	CAPTA-GALERÍA SOCAVÓN	Galería la Florida 1	
-16.5879175014581	28.137217261847	CAPTA-GALERÍA SOCAVÓN	Galería Charco Cabras	Galería Salto del Volga
-16.5339970650055	28.3629553318245	CAPTA-GALERÍA SOCAVÓN	Galería Bautista	
-16.654961743266	28.3622985053814	CAPTA-GALERÍA SOCAVÓN	Galería Rosa de los Santos	
-16.600294126104	28.149284291783	CAPTA-GALERÍA SOCAVÓN	Galería el Tizón 2	
-16.3596672384863	28.4996981506411	CAPTA-GALERÍA SOCAVÓN	Galería Monaguillo	
-16.800638600606	28.2689264236462	CAPTA-GALERÍA SOCAVÓN	Galería Fuente del Gualijajo	
-16.5916180883122	28.3626196330531	CAPTA-GALERÍA SOCAVÓN	Galería Villanueva 2	
-16.6641726921384	28.376553699736	CAPTA-GALERÍA SOCAVÓN	Galería Virgen del Pino	
-16.8487613866359	28.2707472369203	CAPTA-GALERÍA SOCAVÓN	Galería Acantilado de los Gigantes	
-16.5593558328485	28.1166247197257	CAPTA-GALERÍA SOCAVÓN	Galería los Remolinos	
-16.8046255270219	28.1757318176284	CAPTA-GALERÍA SOCAVÓN	Galería Agua Dulce	
-16.510177935153	28.1492604592598	CAPTA-GALERÍA SOCAVÓN	Galería Gaspar García	
-16.4970061847925	28.37641688069	CAPTA-GALERÍA SOCAVÓN	Galería Rosa Pena	
-16.4937534064347	28.3722197972229	CAPTA-GALERÍA SOCAVÓN	Galería la Tumba	
-16.6980401918757	28.3407142005318	CAPTA-GALERÍA SOCAVÓN	Galería la Peña 1	
-16.5998923621651	28.373487986752	CAPTA-GALERÍA SOCAVÓN	Galería las Cuernitas	Galería Hoya de los Cuervos
-16.4964042155398	28.3647901275387	CAPTA-GALERÍA SOCAVÓN	Galería Salto de las Vacas	Galería Salto de Aguamansa
-16.8343311770335	28.2614300941039	CAPTA-GALERÍA SOCAVÓN	Galería Tejera	
-16.501558742541	28.3721701270603	CAPTA-GALERÍA SOCAVÓN	Galería Pasada de Montenegro	
-16.4978806381085	28.160478627299	CAPTA-GALERÍA SOCAVÓN	Galería Barranco de Pedro Bermejo	
-16.8235046831477	28.2702835804418	CAPTA-GALERÍA SOCAVÓN	Galería la Viñita	
-16.4269782313106	28.4924648491697	CAPTA-GALERÍA SOCAVÓN	Galería la Hondura	Galería Morra de Guayonge
-16.4270801310843	28.4924457291145	CAPTA-GALERÍA SOCAVÓN	Galería la Hondura 2	
-16.8161127744181	28.2695788877104	CAPTA-GALERÍA SOCAVÓN	Galería la Cerca	Galería el Cercado
-16.5294792260472	28.3837275628264	CAPTA-GALERÍA SOCAVÓN	Galería la Pajarera	Galería la Cancela; Galería Cauce del Río
-16.4789390500939	28.2337447839871	CAPTA-GALERÍA SOCAVÓN	Galería Vieja Saucito	
-16.5873349741749	28.3593303595117	CAPTA-GALERÍA SOCAVÓN	Galería los Picachos	
-16.5916499032139	28.3681695696985	CAPTA-GALERÍA SOCAVÓN	Galería la Tarasca	
-16.561214375709	28.3696406815386	CAPTA-GALERÍA SOCAVÓN	Galería el Guindero 3	
-16.5119585609998	28.3679938687589	CAPTA-GALERÍA SOCAVÓN	Galería Huerta Vieja	
-16.4784636987573	28.3697150718991	CAPTA-GALERÍA SOCAVÓN	Galería Río de los Rosales	
-16.6969219263622	28.1471918232389	CAPTA-MANANTIAL  	Fuente Barranco del Infierno 2	Fuente Negra Bajo
-16.7022639551862	28.1379562643902	CAPTA-MANANTIAL  	Fuente Barranco Calderón	Fuente Los Chorros
-16.7026522355919	28.139332247613	CAPTA-MANANTIAL  	Fuente Barranco Calderón	Fuente Cueva del Agua
-16.189475724185	28.5514943318335	CAPTA-MANANTIAL  	Fuente El Bailadero 2	
-16.1603318992026	28.5663138005544	CAPTA-MANANTIAL  	Fuente Chamorga	
-16.7485400247636	28.3692252386005	CAPTA-MANANTIAL  	Fuente La Caldera	
-16.7513031399548	28.3697312294582	CAPTA-MANANTIAL  	Fuente Paso Alto	
-16.7488874344736	28.36863418926	CAPTA-MANANTIAL  	Fuente La Palma	
-16.7475687268052	28.3691023292494	CAPTA-MANANTIAL  	Fuente Paredón	Fuente El la Punta del Paredón
-16.7528664741703	28.3686281941329	CAPTA-MANANTIAL  	Fuente Andén de Hurtado	
